maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2025-05-26;22_1;22;2021;CPRC;44149,9852609999;NA;NA;NA;44320,4434693332;NA;NA;NA
jour;2025-05-26;22_1;22;2020;CPRC;41811,2996783125;NA;NA;NA;41767,3709074792;NA;NA;NA
jour;2025-05-25;21_7;21;2025;CPRC;37806,1041669443;38187,4105448105;39116,4901462384;38559,2318438033;37922,9713961110;38544,5228593333;39985,8000480833;39131,9803229700
jour;2025-05-25;21_7;21;2024;CPRC;37972,7475562082;NA;NA;NA;38026,2566812082;NA;NA;NA
jour;2025-05-25;21_7;21;2023;CPRC;36028,2893699792;NA;NA;NA;36409,5085783125;NA;NA;NA
jour;2025-05-25;21_7;21;2022;CPRC;38472,3654319792;NA;NA;NA;38356,3250153125;NA;NA;NA
jour;2025-05-25;21_7;21;2021;CPRC;38234,3618289028;NA;NA;NA;38351,6383497361;NA;NA;NA
jour;2025-05-25;21_7;21;2020;CPRC;35894,0445212917;NA;NA;NA;35872,5034587917;NA;NA;NA
jour;2025-05-24;21_6;21;2025;CPRC;39280,4791671110;40345,7751568958;41994,5580894583;41248,2480541063;39953,7393337776;40891,2910527292;42925,3692144583;41829,8883735508
jour;2025-05-24;21_6;21;2024;CPRC;39884,6257366596;NA;NA;NA;40330,8735074929;NA;NA;NA
jour;2025-05-24;21_6;21;2023;CPRC;38714,1495397083;NA;NA;NA;38824,7356230417;NA;NA;NA
jour;2025-05-24;21_6;21;2022;CPRC;40221,3878943542;NA;NA;NA;40004,8788735209;NA;NA;NA
jour;2025-05-24;21_6;21;2021;CPRC;40591,3362339720;NA;NA;NA;40789,6307756387;NA;NA;NA
jour;2025-05-24;21_6;21;2020;CPRC;37581,0060890000;NA;NA;NA;37681,0860265000;NA;NA;NA
jour;2025-05-23;21_5;21;2025;CPRC;43534,2916661595;42760,4153382292;47469,5866564583;46309,2592360438;44244,7463119928;43149,6306507292;49136,3209453333;46856,3852429882
jour;2025-05-23;21_5;21;2024;CPRC;44049,0231612498;NA;NA;NA;44792,0698070832;NA;NA;NA
jour;2025-05-23;21_5;21;2023;CPRC;43421,7581322083;NA;NA;NA;43460,3853613750;NA;NA;NA
jour;2025-05-23;21_5;21;2022;CPRC;42275,7355569167;NA;NA;NA;42026,1537652500;NA;NA;NA
jour;2025-05-23;21_5;21;2021;CPRC;45754,7670534342;NA;NA;NA;46444,7184909342;NA;NA;NA
jour;2025-05-23;21_5;21;2020;CPRC;39088,7606696458;NA;NA;NA;39758,2278988125;NA;NA;NA
jour;2025-05-22;21_4;21;2025;CPRC;44284,9791758262;46968,7725667708;48258,2147020625;47482,9150426476;44855,1957591595;47317,5451917708;50395,2221143541;48240,2439968143
jour;2025-05-22;21_4;21;2024;CPRC;44747,4373298818;NA;NA;NA;45259,6238298818;NA;NA;NA
jour;2025-05-22;21_4;21;2023;CPRC;43946,0502617707;NA;NA;NA;44107,3045742707;NA;NA;NA
jour;2025-05-22;21_4;21;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-22;21_4;21;2021;CPRC;46705,6428364935;NA;NA;NA;48541,9322948268;NA;NA;NA
jour;2025-05-22;21_4;21;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-21;21_3;21;2025;CPRC;44372,2292038401;47147,9162470540;48539,9912307083;47518,2033948004;44426,9525163401;47136,1583928874;50240,1869625000;48340,3695823004
jour;2025-05-21;21_3;21;2024;CPRC;44649,1302217985;NA;NA;NA;44976,8075342985;NA;NA;NA
jour;2025-05-21;21_3;21;2023;CPRC;43975,0879457916;NA;NA;NA;44181,2808207916;NA;NA;NA
jour;2025-05-21;21_3;21;2022;CPRC;45670,5545692083;NA;NA;NA;45483,8759650417;NA;NA;NA
jour;2025-05-21;21_3;21;2021;CPRC;46690,3944488894;NA;NA;NA;50139,0582405560;NA;NA;NA
jour;2025-05-21;21_3;21;2020;CPRC;42604,2913359792;NA;NA;NA;42662,8438359792;NA;NA;NA
jour;2025-05-20;21_2;21;2025;CPRC;43951,4999889581;46691,9476618519;47865,4905843125;47452,7082310883;43866,0583639581;46679,9859535185;49376,5608401458;48264,1854949772
jour;2025-05-20;21_2;21;2024;CPRC;44096,7939142221;NA;NA;NA;44477,5203933887;NA;NA;NA
jour;2025-05-20;21_2;21;2023;CPRC;43923,3365912708;NA;NA;NA;43973,2301329374;NA;NA;NA
jour;2025-05-20;21_2;21;2022;CPRC;45635,5142944583;NA;NA;NA;45254,6698361250;NA;NA;NA
jour;2025-05-20;21_2;21;2021;CPRC;45833,6166261690;NA;NA;NA;49891,0449595023;NA;NA;NA
jour;2025-05-20;21_2;21;2020;CPRC;43046,2141228125;NA;NA;NA;42954,6153936458;NA;NA;NA
jour;2025-05-19;21_1;21;2025;CPRC;43260,0416445484;46577,8877366667;46839,3760376875;46748,2652041899;43272,9229570484;46514,4113200000;49361,4595257205;47639,9919375232
jour;2025-05-19;21_1;21;2024;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-19;21_1;21;2023;CPRC;43157,8453155624;NA;NA;NA;43158,9722947291;NA;NA;NA
jour;2025-05-19;21_1;21;2022;CPRC;45215,1889222500;NA;NA;NA;45124,3228389167;NA;NA;NA
jour;2025-05-19;21_1;21;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-19;21_1;21;2020;CPRC;42392,2771607292;NA;NA;NA;42636,2148065625;NA;NA;NA
jour;2025-05-18;20_7;20;2025;CPRC;37882,0416146318;39173,6689795636;39683,7401818172;39381,7294531815;38212,0139687985;39381,0383753969;42789,3708068172;40203,5534045704
jour;2025-05-18;20_7;20;2024;CPRC;37783,9929048124;NA;NA;NA;38042,1649464790;NA;NA;NA
jour;2025-05-18;20_7;20;2023;CPRC;37547,3537470833;NA;NA;NA;37900,2023720833;NA;NA;NA
jour;2025-05-18;20_7;20;2022;CPRC;38989,7904356250;NA;NA;NA;39092,2846231250;NA;NA;NA
jour;2025-05-18;20_7;20;2021;CPRC;38329,6778394118;NA;NA;NA;41859,4487560785;NA;NA;NA
jour;2025-05-18;20_7;20;2020;CPRC;37082,7771418750;NA;NA;NA;37884,4389127083;NA;NA;NA
jour;2025-05-17;20_6;20;2025;CPRC;39282,0208971318;41599,9948871250;42372,4365975208;41973,6378645225;39578,9612096318;42319,8298412083;44648,5589115571;43001,6212082725
jour;2025-05-17;20_6;20;2024;CPRC;39856,3534290207;NA;NA;NA;40324,4696998540;NA;NA;NA
jour;2025-05-17;20_6;20;2023;CPRC;38352,7138439791;NA;NA;NA;39449,2606356458;NA;NA;NA
jour;2025-05-17;20_6;20;2022;CPRC;41309,9848958959;NA;NA;NA;41195,3453958959;NA;NA;NA
jour;2025-05-17;20_6;20;2021;CPRC;41062,2610009633;NA;NA;NA;44464,8077301300;NA;NA;NA
jour;2025-05-17;20_6;20;2020;CPRC;38835,3195159792;NA;NA;NA;40527,2482868125;NA;NA;NA
jour;2025-05-16;20_5;20;2025;CPRC;43797,7499930276;44043,9946676250;47993,8111300625;46882,6792577869;43878,1114930276;45070,4976467916;49731,5506925625;48165,0638619536
jour;2025-05-16;20_5;20;2024;CPRC;44273,5675594096;NA;NA;NA;45057,7736010763;NA;NA;NA
jour;2025-05-16;20_5;20;2023;CPRC;39834,2419017708;NA;NA;NA;41704,5647976041;NA;NA;NA
jour;2025-05-16;20_5;20;2022;CPRC;45915,8456178958;NA;NA;NA;46145,3379928958;NA;NA;NA
jour;2025-05-16;20_5;20;2021;CPRC;46470,5132603114;NA;NA;NA;48991,0164061448;NA;NA;NA
jour;2025-05-16;20_5;20;2020;CPRC;42964,4050706458;NA;NA;NA;45554,6601539792;NA;NA;NA
jour;2025-05-15;20_4;20;2025;CPRC;44363,0833227706;47111,9543077951;48577,0404937083;48019,7134023025;44185,7530936039;47915,4970107916;50750,3175978750;49380,2127773025
jour;2025-05-15;20_4;20;2024;CPRC;44664,5211263957;NA;NA;NA;45422,2070222290;NA;NA;NA
jour;2025-05-15;20_4;20;2023;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-15;20_4;20;2022;CPRC;46403,3396816042;NA;NA;NA;46864,2882649375;NA;NA;NA
jour;2025-05-15;20_4;20;2021;CPRC;46650,5630385395;NA;NA;NA;49866,2542885395;NA;NA;NA
jour;2025-05-15;20_4;20;2020;CPRC;43421,6314639167;NA;NA;NA;46762,9307972500;NA;NA;NA
jour;2025-05-14;20_3;20;2025;CPRC;44251,2083575206;47685,1209851454;48866,7577579660;48022,1273328276;44175,7637325206;47427,9489207083;51368,3337083125;49102,6524925498
jour;2025-05-14;20_3;20;2024;CPRC;44745,7856002984;NA;NA;NA;45013,8987252984;NA;NA;NA
jour;2025-05-14;20_3;20;2023;CPRC;43622,6827913958;NA;NA;NA;46129,3045413958;NA;NA;NA
jour;2025-05-14;20_3;20;2022;CPRC;46683,1116880208;NA;NA;NA;46990,8219380208;NA;NA;NA
jour;2025-05-14;20_3;20;2021;CPRC;46686,0622225816;NA;NA;NA;50356,6666392483;NA;NA;NA
jour;2025-05-14;20_3;20;2020;CPRC;42966,7620801042;NA;NA;NA;46642,9169759375;NA;NA;NA
jour;2025-05-13;20_2;20;2025;CPRC;44147,6250106595;47281,2501242292;49150,0603311078;48009,5630114541;44297,2797189928;47333,3231917916;51709,2469894792;49366,4333864541
jour;2025-05-13;20_2;20;2024;CPRC;44643,9066865137;NA;NA;NA;44451,3557906804;NA;NA;NA
jour;2025-05-13;20_2;20;2023;CPRC;44231,8787965833;NA;NA;NA;46495,4225257499;NA;NA;NA
jour;2025-05-13;20_2;20;2022;CPRC;46484,3043525000;NA;NA;NA;46375,3595608333;NA;NA;NA
jour;2025-05-13;20_2;20;2021;CPRC;46696,0272533798;NA;NA;NA;50136,4677325465;NA;NA;NA
jour;2025-05-13;20_2;20;2020;CPRC;42620,0196284792;NA;NA;NA;45868,6430451458;NA;NA;NA
jour;2025-05-12;20_1;20;2025;CPRC;43584,3332693539;46757,0457892809;47547,0557104167;47133,6138588449;43625,8452068539;46374,5868068125;50652,6035392809;48884,8429046782
jour;2025-05-12;20_1;20;2024;CPRC;43536,3006925554;NA;NA;NA;42886,1333175554;NA;NA;NA
jour;2025-05-12;20_1;20;2023;CPRC;43663,3513215624;NA;NA;NA;45123,5959257291;NA;NA;NA
jour;2025-05-12;20_1;20;2022;CPRC;45461,9339655417;NA;NA;NA;45009,9749447083;NA;NA;NA
jour;2025-05-12;20_1;20;2021;CPRC;46271,3127784891;NA;NA;NA;49216,5046951557;NA;NA;NA
jour;2025-05-12;20_1;20;2020;CPRC;42695,4923781667;NA;NA;NA;43673,4634406667;NA;NA;NA
jour;2025-05-11;19_7;19;2025;CPRC;38506,3958650068;39019,7486979683;40564,9453294792;39925,7972703019;38236,2762608401;39259,3590976250;43771,6192588847;41393,0769855797
jour;2025-05-11;19_7;19;2024;CPRC;37653,4024412152;NA;NA;NA;37105,6730662152;NA;NA;NA
jour;2025-05-11;19_7;19;2023;CPRC;38292,4241971875;NA;NA;NA;39543,4036971875;NA;NA;NA
jour;2025-05-11;19_7;19;2022;CPRC;39369,8948608750;NA;NA;NA;38709,9784442084;NA;NA;NA
jour;2025-05-11;19_7;19;2021;CPRC;39887,7365066847;NA;NA;NA;43136,2839858514;NA;NA;NA
jour;2025-05-11;19_7;19;2020;CPRC;37210,4257630417;NA;NA;NA;36368,1668047083;NA;NA;NA
jour;2025-05-10;19_6;19;2025;CPRC;39395,1667332499;41814,4288616458;43276,9166495833;42678,0985395930;39540,6901290832;41595,6031949792;45865,9371815758;43387,3254666764
jour;2025-05-10;19_6;19;2024;CPRC;39095,8070735763;NA;NA;NA;38401,1338860763;NA;NA;NA
jour;2025-05-10;19_6;19;2023;CPRC;39964,0807298541;NA;NA;NA;41409,9841256875;NA;NA;NA
jour;2025-05-10;19_6;19;2022;CPRC;41923,8405951458;NA;NA;NA;40938,7104493125;NA;NA;NA
jour;2025-05-10;19_6;19;2021;CPRC;40677,5305129996;NA;NA;NA;44629,8750754996;NA;NA;NA
jour;2025-05-10;19_6;19;2020;CPRC;38037,1570460417;NA;NA;NA;37054,2453377083;NA;NA;NA
jour;2025-05-09;19_5;19;2025;CPRC;41886,8957633192;44322,4472323734;49041,1147428542;47271,5432352674;42854,4805758192;44225,7529823734;51652,2398199637;48063,3411311008
jour;2025-05-09;19_5;19;2024;CPRC;41166,1610955138;NA;NA;NA;40503,3153038471;NA;NA;NA
jour;2025-05-09;19_5;19;2023;CPRC;44063,8849595208;NA;NA;NA;46098,5421470207;NA;NA;NA
jour;2025-05-09;19_5;19;2022;CPRC;46860,1311366875;NA;NA;NA;45701,3158450209;NA;NA;NA
jour;2025-05-09;19_5;19;2021;CPRC;42336,6484669288;NA;NA;NA;46136,7690919288;NA;NA;NA
jour;2025-05-09;19_5;19;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-08;FRFetDeLaVictoire1945;19;2025;CPRC;39902,8958487846;40153,8568748542;42679,9185779167;41929,7502446303;41731,8309112846;39134,6888331875;47440,1301045444;43176,1218001859
jour;2025-05-08;FRFetDeLaVictoire1945;19;2024;CPRC;41148,2749900346;NA;NA;NA;42162,9386983679;NA;NA;NA
jour;2025-05-08;FRFetDeLaVictoire1945;19;2023;CPRC;39758,6974450416;NA;NA;NA;38689,3722575416;NA;NA;NA
jour;2025-05-08;FRFetDeLaVictoire1945;19;2022;CPRC;40893,7325543542;NA;NA;NA;39570,1543876875;NA;NA;NA
jour;2025-05-08;FRFetDeLaVictoire1945;19;2021;CPRC;41702,6826880774;NA;NA;NA;43026,9864797441;NA;NA;NA
jour;2025-05-08;FRFetDeLaVictoire1945;19;2020;CPRC;38869,0956291250;NA;NA;NA;37775,6687124583;NA;NA;NA
jour;2025-05-07;19_3;19;2025;CPRC;44237,4166606039;44825,5116936288;49391,0029454583;48387,5902825133;46214,6026397706;44026,7686311288;50986,9874662916;48536,4424325133
jour;2025-05-07;19_3;19;2024;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-07;19_3;19;2023;CPRC;45757,2016664999;NA;NA;NA;45862,1068539999;NA;NA;NA
jour;2025-05-07;19_3;19;2022;CPRC;47499,8054032917;NA;NA;NA;46238,5845282917;NA;NA;NA
jour;2025-05-07;19_3;19;2021;CPRC;46216,8093714935;NA;NA;NA;49020,8069339935;NA;NA;NA
jour;2025-05-07;19_3;19;2020;CPRC;43467,7570475208;NA;NA;NA;42371,2092766875;NA;NA;NA
jour;2025-05-06;19_2;19;2025;CPRC;43974,8542286525;47101,1846329184;49298,2000143125;48721,8371321545;45559,8399578192;48426,5658311250;53693,4093204184;50318,5194529878
jour;2025-05-06;19_2;19;2024;CPRC;45236,5133457290;NA;NA;NA;46855,5211582290;NA;NA;NA
jour;2025-05-06;19_2;19;2023;CPRC;45276,8621071666;NA;NA;NA;44490,2383363332;NA;NA;NA
jour;2025-05-06;19_2;19;2022;CPRC;47581,2026404583;NA;NA;NA;46199,4269946250;NA;NA;NA
jour;2025-05-06;19_2;19;2021;CPRC;46780,8645194520;NA;NA;NA;48267,5837486186;NA;NA;NA
jour;2025-05-06;19_2;19;2020;CPRC;43927,2412978333;NA;NA;NA;42800,8054645000;NA;NA;NA
jour;2025-05-05;19_1;19;2025;CPRC;43415,1457642428;44907,0856892626;49099,2286866875;47261,3748501719;43881,0830975761;44160,3499392626;55274,8188913054;48825,8673501719
jour;2025-05-05;19_1;19;2024;CPRC;44808,3443053748;NA;NA;NA;46482,9769303748;NA;NA;NA
jour;2025-05-05;19_1;19;2023;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-05;19_1;19;2022;CPRC;46920,5453734792;NA;NA;NA;45522,2704568125;NA;NA;NA
jour;2025-05-05;19_1;19;2021;CPRC;46668,4238636719;NA;NA;NA;46252,5803011719;NA;NA;NA
jour;2025-05-05;19_1;19;2020;CPRC;43506,1375004167;NA;NA;NA;42253,3469795833;NA;NA;NA
jour;2025-05-04;18_7;18;2025;CPRC;38467,3958499998;40047,5664918542;42183,0130199791;40961,1505737781;37288,3252458332;39762,7487176632;49038,4828342691;43654,5651862781
jour;2025-05-04;18_7;18;2024;CPRC;40156,8156702985;NA;NA;NA;41595,4224202985;NA;NA;NA
jour;2025-05-04;18_7;18;2023;CPRC;39045,7744499792;NA;NA;NA;37683,3661791458;NA;NA;NA
jour;2025-05-04;18_7;18;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-04;18_7;18;2021;CPRC;40972,1598321457;NA;NA;NA;39959,1530613123;NA;NA;NA
jour;2025-05-04;18_7;18;2020;CPRC;38952,2907789375;NA;NA;NA;38528,7085914375;NA;NA;NA
jour;2025-05-03;18_6;18;2025;CPRC;39186,5208573748;42341,0397913750;44623,4699172708;43373,3647836709;37978,1565657082;41348,7716663750;48850,8105467004;45329,2938808931
jour;2025-05-03;18_6;18;2024;CPRC;41263,2622683332;NA;NA;NA;44574,2765183332;NA;NA;NA
jour;2025-05-03;18_6;18;2023;CPRC;41261,2617115000;NA;NA;NA;39725,2177115000;NA;NA;NA
jour;2025-05-03;18_6;18;2022;CPRC;43116,3958128334;NA;NA;NA;41981,1675211667;NA;NA;NA
jour;2025-05-03;18_6;18;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-03;18_6;18;2020;CPRC;39435,8260495208;NA;NA;NA;39947,1002578542;NA;NA;NA
jour;2025-05-02;18_5;18;2025;CPRC;41288,4167616387;45084,8885066250;49549,6692246250;47461,2107852245;40026,1615949721;44533,1705691250;52347,0982246250;49255,2302643911
jour;2025-05-02;18_5;18;2024;CPRC;45389,2923679373;NA;NA;NA;48681,3428054374;NA;NA;NA
jour;2025-05-02;18_5;18;2023;CPRC;46030,9684779583;NA;NA;NA;44289,2273946249;NA;NA;NA
jour;2025-05-02;18_5;18;2022;CPRC;48060,8570716250;NA;NA;NA;47481,9833007917;NA;NA;NA
jour;2025-05-02;18_5;18;2021;CPRC;47165,3568827318;NA;NA;NA;51214,1472993984;NA;NA;NA
jour;2025-05-02;18_5;18;2020;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-05-01;LaborDay;18;2025;CPRC;38196,3124949582;40722,6101139583;41657,0147108125;41109,5070738827;36777,5474741249;42890,5287076250;48944,4269938542;45283,7882613827
jour;2025-05-01;LaborDay;18;2024;CPRC;40561,8157697498;NA;NA;NA;41689,1928530832;NA;NA;NA
jour;2025-05-01;LaborDay;18;2023;CPRC;39600,3085489791;NA;NA;NA;38968,4369239791;NA;NA;NA
jour;2025-05-01;LaborDay;18;2022;CPRC;40311,4195110208;NA;NA;NA;39967,8333860209;NA;NA;NA
jour;2025-05-01;LaborDay;18;2021;CPRC;39844,6529189076;NA;NA;NA;45588,2381897409;NA;NA;NA
jour;2025-05-01;LaborDay;18;2020;CPRC;38727,7817010000;NA;NA;NA;39807,3343051667;NA;NA;NA
jour;2025-04-30;18_3;18;2025;CPRC;45103,6457956179;48535,0509726775;49562,7607968333;49257,9993010313;43442,2510456179;51649,8825676667;54828,3387527083;52669,2167801980
jour;2025-04-30;18_3;18;2024;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-04-30;18_3;18;2023;CPRC;46897,3790480000;NA;NA;NA;45586,7891938333;NA;NA;NA
jour;2025-04-30;18_3;18;2022;CPRC;48517,6195328750;NA;NA;NA;47944,2440120417;NA;NA;NA
jour;2025-04-30;18_3;18;2021;CPRC;47472,6188571960;NA;NA;NA;51988,0115863626;NA;NA;NA
jour;2025-04-30;18_3;18;2020;CPRC;44137,9472324583;NA;NA;NA;43743,1777116250;NA;NA;NA
jour;2025-04-29;18_2;18;2025;CPRC;45592,5832974234;48576,1349977083;50164,9816451041;49341,5258551619;43865,0812140901;51321,1698524140;53881,3789560416;52562,0055176619
jour;2025-04-29;18_2;18;2024;CPRC;46546,9184265345;NA;NA;NA;47760,1478223679;NA;NA;NA
jour;2025-04-29;18_2;18;2023;CPRC;45995,4056247291;NA;NA;NA;45325,9202288957;NA;NA;NA
jour;2025-04-29;18_2;18;2022;CPRC;48296,8333168125;NA;NA;NA;47486,3583168125;NA;NA;NA
jour;2025-04-29;18_2;18;2021;CPRC;48142,2826477417;NA;NA;NA;52111,8290852417;NA;NA;NA
jour;2025-04-29;18_2;18;2020;CPRC;44329,2678517500;NA;NA;NA;42817,0829559167;NA;NA;NA
jour;2025-04-28;18_1;18;2025;CPRC;45512,2708055345;47102,7699437852;49201,6882096042;48512,7092518384;44312,7267222012;49681,1691262708;53861,4005867708;51700,1622768384
jour;2025-04-28;18_1;18;2024;CPRC;46118,9528145832;NA;NA;NA;48976,8323770832;NA;NA;NA
jour;2025-04-28;18_1;18;2023;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-04-28;18_1;18;2022;CPRC;46695,0868367708;NA;NA;NA;46242,4677742708;NA;NA;NA
jour;2025-04-28;18_1;18;2021;CPRC;46445,9610841794;NA;NA;NA;51427,3650633460;NA;NA;NA
jour;2025-04-28;18_1;18;2020;CPRC;43560,3905493125;NA;NA;NA;41231,6087159792;NA;NA;NA
jour;2025-04-27;17_7;17;2025;CPRC;40793,3958017498;41509,9696861458;42314,5316585633;41993,3002966275;40355,0054059165;41110,4260102917;46519,0545960633;44234,3283757942
jour;2025-04-27;17_7;17;2024;CPRC;41195,9315532429;NA;NA;NA;44615,1354074095;NA;NA;NA
jour;2025-04-27;17_7;17;2023;CPRC;40390,9126139375;NA;NA;NA;39320,4363639375;NA;NA;NA
jour;2025-04-27;17_7;17;2022;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-04-27;17_7;17;2021;CPRC;39402,1333375323;NA;NA;NA;45741,4537750323;NA;NA;NA
jour;2025-04-27;17_7;17;2020;CPRC;39592,7129094583;NA;NA;NA;36949,7097219583;NA;NA;NA
jour;2025-04-26;17_6;17;2025;CPRC;42629,2291757359;43748,8233719583;45215,6562275833;44495,9054759977;42956,2978840692;43197,8509830208;51953,4194552917;47016,6923544699
jour;2025-04-26;17_6;17;2024;CPRC;42605,7724382984;NA;NA;NA;46911,0403966318;NA;NA;NA
jour;2025-04-26;17_6;17;2023;CPRC;43173,4977478750;NA;NA;NA;41375,9262895416;NA;NA;NA
jour;2025-04-26;17_6;17;2022;CPRC;43725,8574014792;NA;NA;NA;42560,3106098125;NA;NA;NA
jour;2025-04-26;17_6;17;2021;CPRC;NA;NA;NA;NA;NA;NA;NA;NA
jour;2025-04-26;17_6;17;2020;CPRC;40993,9462799583;NA;NA;NA;37889,4440924583;NA;NA;NA
jour;2025-04-25;17_5;17;2025;CPRC;47467,3333610692;49211,7754230417;51217,4398059792;50102,3329791175;48233,1389860692;48568,9594747083;58122,9989647083;52447,9597430064
jour;2025-04-25;17_5;17;2024;CPRC;46383,5890347220;NA;NA;NA;52297,6435972221;NA;NA;NA
jour;2025-04-25;17_5;17;2023;CPRC;47960,9577698958;NA;NA;NA;45720,7097282291;NA;NA;NA
jour;2025-04-25;17_5;17;2022;CPRC;49008,2225939166;NA;NA;NA;47127,9274064166;NA;NA;NA
jour;2025-04-25;17_5;17;2021;CPRC;47064,0722924169;NA;NA;NA;51194,1562090836;NA;NA;NA
jour;2025-04-25;17_5;17;2020;CPRC;44582,1459963542;NA;NA;NA;41231,6333088542;NA;NA;NA
jour;2025-04-24;17_4;17;2025;CPRC;48432,7500029025;49490,4148164167;52102,3949596875;50782,7432353426;49245,5671070692;48664,8575757721;59066,1266497500;52932,2150964538
jour;2025-04-24;17_4;17;2024;CPRC;47054,2164102498;NA;NA;NA;54436,1079102498;NA;NA;NA
jour;2025-04-24;17_4;17;2023;CPRC;48113,5681463749;NA;NA;NA;47865,0288963749;NA;NA;NA
jour;2025-04-24;17_4;17;2022;CPRC;49575,1860149583;NA;NA;NA;48123,8040982916;NA;NA;NA
jour;2025-04-24;17_4;17;2021;CPRC;48389,8831024179;NA;NA;NA;50980,7337065846;NA;NA;NA
jour;2025-04-24;17_4;17;2020;CPRC;45575,5359540417;NA;NA;NA;42179,0047040417;NA;NA;NA
jour;2025-04-23;17_3;17;2025;CPRC;48355,1875120067;49523,9767819375;52130,0561916667;51035,2385561087;49091,7911370067;47843,6648503869;59353,8825921667;52463,5939519421
jour;2025-04-23;17_3;17;2024;CPRC;47512,7519957915;NA;NA;NA;55910,7134332915;NA;NA;NA
jour;2025-04-23;17_3;17;2023;CPRC;47596,9453102915;NA;NA;NA;50084,0896019582;NA;NA;NA
jour;2025-04-23;17_3;17;2022;CPRC;49431,4237110833;NA;NA;NA;48785,9781902500;NA;NA;NA
jour;2025-04-23;17_3;17;2021;CPRC;49182,7074113236;NA;NA;NA;49863,9534529902;NA;NA;NA
jour;2025-04-23;17_3;17;2020;CPRC;46001,9059237917;NA;NA;NA;42681,7953404583;NA;NA;NA
jour;2025-04-22;17_2;17;2025;CPRC;47113,5208346178;50016,6955248542;51586,5036715417;50889,4175230695;47454,1641471178;46948,6010468636;58806,5522487083;51411,2844362639
jour;2025-04-22;17_2;17;2024;CPRC;47650,5755212082;NA;NA;NA;55637,1345837082;NA;NA;NA
jour;2025-04-22;17_2;17;2023;CPRC;47567,6132785624;NA;NA;NA;50349,3429035624;NA;NA;NA
jour;2025-04-22;17_2;17;2022;CPRC;49710,0356656458;NA;NA;NA;49341,4132281458;NA;NA;NA
jour;2025-04-22;17_2;17;2021;CPRC;49755,7256447924;NA;NA;NA;49328,2332906257;NA;NA;NA
jour;2025-04-22;17_2;17;2020;CPRC;45785,9772787708;NA;NA;NA;42693,7706746042;NA;NA;NA
jour;2025-04-21;EasterMonday;17;2025;CPRC;42186,6041427845;42894,9196167708;53819,3745553958;47967,3189232601;42980,4858094512;41232,1794475888;53780,1282525762;48422,5247045101
jour;2025-04-21;EasterMonday;17;2024;CPRC;49125,8888246110;NA;NA;NA;47861,1672829443;NA;NA;NA
jour;2025-04-21;EasterMonday;17;2023;CPRC;45246,0522318749;NA;NA;NA;43493,4346902083;NA;NA;NA
jour;2025-04-21;EasterMonday;17;2022;CPRC;45092,1665313542;NA;NA;NA;41317,4212605208;NA;NA;NA
jour;2025-04-21;EasterMonday;17;2021;CPRC;48373,0418854167;NA;NA;NA;49111,4974270833;NA;NA;NA
jour;2025-04-21;EasterMonday;17;2020;CPRC;43031,9599160208;NA;NA;NA;37917,0465201875;NA;NA;NA
jour;2025-04-20;16_7;16;2025;CPRC;41920,5625263539;42101,4329307083;44452,1789070238;43390,4729047785;42203,7876096873;39110,9406349180;49048,0581907917;43479,8014360285
jour;2025-04-20;16_7;16;2024;CPRC;41743,1564437221;NA;NA;NA;47573,5678812221;NA;NA;NA
jour;2025-04-20;16_7;16;2023;CPRC;42097,9581759582;NA;NA;NA;43054,8551759582;NA;NA;NA
jour;2025-04-20;16_7;16;2022;CPRC;43957,8168005417;NA;NA;NA;42853,7684047083;NA;NA;NA
jour;2025-04-20;16_7;16;2021;CPRC;43526,2827654314;NA;NA;NA;41697,1627862647;NA;NA;NA
jour;2025-04-20;16_7;16;2020;CPRC;41191,6531452917;NA;NA;NA;37378,9044161250;NA;NA;NA
jour;2025-04-19;16_6;16;2025;CPRC;44625,8125182706;45410,4690748113;47427,8670030219;46481,7155511771;44260,4334974373;41879,4147831447;48032,8606090000;45576,9514574271
jour;2025-04-19;16_6;16;2024;CPRC;44104,1542282568;NA;NA;NA;47735,1633740901;NA;NA;NA
jour;2025-04-19;16_6;16;2023;CPRC;43478,3076997708;NA;NA;NA;44604,1941789374;NA;NA;NA
